Wall time,Step,Value
1677420600.3776753,91,0.48940664529800415
1677420675.475699,92,0.4872879087924957
1677420751.7754238,93,0.485055148601532
1677420828.2746687,94,0.4829247295856476
1677420905.1894267,95,0.48080000281333923
1677420982.5275183,96,0.4789121448993683
1677421057.3649285,97,0.4769836664199829
1677421133.615957,98,0.47497954964637756
1677421209.4820778,99,0.4730446934700012
1677421554.7949553,100,0.4712093472480774
1677421633.4776776,101,0.4699259102344513
1677421711.993841,102,0.4683220684528351
1677421790.1322412,103,0.46646085381507874
1677421869.0210285,104,0.46466872096061707
1677421947.90798,105,0.4628700911998749
1677422026.5914316,106,0.46118003129959106
1677422105.6726382,107,0.45946332812309265
1677422184.3915837,108,0.45769834518432617
1677422262.935159,109,0.4559452533721924
1677422341.4950671,110,0.4542505741119385
1677422419.0570693,111,0.4528553783893585
1677422496.6614738,112,0.4524672031402588
1677422575.2308285,113,0.45179101824760437
1677422653.0286553,114,0.4505958557128906
1677422731.5634227,115,0.44930994510650635
1677422809.7344198,116,0.4479382634162903
1677422888.1866624,117,0.4465322494506836
1677422966.6830869,118,0.4450588822364807
1677423045.3162348,119,0.4435727298259735
1677423393.0832596,120,0.4421277344226837
1677423471.6988046,121,0.4407012462615967
1677423549.5800414,122,0.43923231959342957
1677423627.7708135,123,0.4378278851509094
1677423705.9234183,124,0.436490923166275
1677423784.2504241,125,0.43515846133232117
1677423862.8979554,126,0.4344289302825928
1677423941.2465231,127,0.4352584779262543
1677424019.907445,128,0.4348224997520447
1677424098.1197686,129,0.4342113137245178
1677424176.9877458,130,0.43458932638168335
1677424255.0689142,131,0.4340426027774811
1677424333.2062867,132,0.43318963050842285
1677424411.6423,133,0.43248194456100464
1677424490.3498404,134,0.4319673478603363
1677424568.8146212,135,0.4310415983200073
1677424647.491317,136,0.4301002025604248
1677424725.9219775,137,0.4291272759437561
1677424804.2296042,138,0.428119033575058
1677424882.5518632,139,0.4273918569087982
1677425231.091094,140,0.4264797568321228
1677425310.1776998,141,0.4254361689090729
1677425388.6877882,142,0.4243159294128418
1677425467.6033328,143,0.4232334494590759
1677425544.8257813,144,0.4221968948841095
1677425623.534897,145,0.4210589826107025
1677425702.6208234,146,0.4200151264667511
1677425781.912896,147,0.4189598262310028
1677425860.5903988,148,0.4179122745990753
1677425935.5890222,149,0.41697075963020325
1677426010.3034942,150,0.41592639684677124
1677426083.7796226,151,0.4149201512336731
1677426159.4268248,152,0.4139147698879242
1677426232.7223833,153,0.41292309761047363
1677426309.2256048,154,0.41196829080581665
1677426389.0641577,155,0.41106122732162476
1677426466.7225943,156,0.41014114022254944
1677426545.2240007,157,0.40917539596557617
1677426623.6456687,158,0.40937161445617676
1677426702.7360473,159,0.4095557928085327
1677427048.6344619,160,0.4095277786254883
1677427126.1242108,161,0.40910810232162476
1677427205.7112088,162,0.4085751473903656
1677427284.8462017,163,0.4078952968120575
1677427362.4969316,164,0.4071977138519287
1677427441.9170876,165,0.40665173530578613
1677427520.7201657,166,0.4060450792312622
1677427598.8920329,167,0.4054090082645416
1677427677.4164114,168,0.40492409467697144
1677427752.2583704,169,0.4041807949542999
1677427827.5519147,170,0.4034792482852936
1677427902.5410516,171,0.4027019739151001
1677427977.4354925,172,0.4019499123096466
1677428056.4497676,173,0.40116697549819946
1677428134.9360847,174,0.40039584040641785
1677428210.7920659,175,0.3995944857597351
1677428286.463056,176,0.3987944722175598
1677428362.1391816,177,0.39801815152168274
1677428437.2295427,178,0.3972375988960266
1677428512.1030684,179,0.3965131342411041
1677428859.9908595,180,0.395734578371048
1677428939.0390286,181,0.3950139284133911
1677429017.503617,182,0.3943325877189636
1677429096.7083962,183,0.39366281032562256
1677429174.968554,184,0.3929322361946106
1677429253.0331147,185,0.39224258065223694
1677429332.7916408,186,0.39155346155166626
1677429411.1043653,187,0.39093735814094543
1677429490.8097994,188,0.39040252566337585
1677429569.142691,189,0.389788955450058
1677429648.7596462,190,0.3891059458255768
1677429727.8500938,191,0.3884185552597046
1677429807.1299083,192,0.3877323269844055
1677429886.8836772,193,0.3870137631893158
1677429965.9120235,194,0.3863692283630371
1677430044.9128454,195,0.3857311010360718
1677430123.672214,196,0.3850957155227661
1677430202.1562579,197,0.3848492205142975
1677430281.5840056,198,0.3843158781528473
1677430360.5420716,199,0.3836705684661865
1677430705.7286077,200,0.38303256034851074
1677430784.2098193,201,0.38238009810447693
1677430862.9531178,202,0.38171693682670593
1677430941.621401,203,0.38109710812568665
1677431020.412175,204,0.38040509819984436
1677431097.7953744,205,0.3797566890716553
1677431173.2270098,206,0.3791475296020508
1677431251.0096085,207,0.37852007150650024
1677431329.9493887,208,0.37792572379112244
1677431406.4567816,209,0.3773513734340668
1677431481.564553,210,0.3767997622489929
1677431560.2713366,211,0.37621113657951355
1677431636.0562048,212,0.3756507933139801
1677431713.9064376,213,0.3750555217266083
1677431791.0563648,214,0.37442925572395325
1677431866.7627385,215,0.37381649017333984
1677431946.1057749,216,0.37352466583251953
1677432022.19751,217,0.37318748235702515
1677432097.587993,218,0.3726794123649597
1677432176.3880804,219,0.3721376061439514
1677432523.2090914,220,0.37162402272224426
1677432602.6774333,221,0.3710382580757141
1677432678.3422244,222,0.3704650104045868
1677432756.8611822,223,0.36993810534477234
1677432836.079925,224,0.36937546730041504
1677432910.8760602,225,0.3689534664154053
1677432986.2672482,226,0.3685013949871063
1677433065.5698583,227,0.3679654002189636
1677433144.3038504,228,0.36749982833862305
1677433219.3433344,229,0.3669186234474182
1677433297.3666792,230,0.3663943111896515
1677433373.0476825,231,0.3658774793148041
1677433448.1345236,232,0.3653046488761902
1677433526.9239488,233,0.36478573083877563
1677433605.3956614,234,0.3642587959766388
1677433681.3993735,235,0.36383527517318726
1677433760.5378678,236,0.363333523273468
1677433836.205847,237,0.36291632056236267
1677433912.9960885,238,0.36243563890457153
1677433990.726165,239,0.36196228861808777
1677434338.006739,240,0.36146581172943115
1677434418.1011972,241,0.36101436614990234
1677434494.1642816,242,0.36053353548049927
1677434573.7648783,243,0.36007457971572876
1677434653.205548,244,0.3596114218235016
1677434728.530865,245,0.3591283857822418
1677434806.5234156,246,0.35903239250183105
1677434882.4537137,247,0.3587265908718109
1677434957.5455604,248,0.35831665992736816
1677435036.8478189,249,0.35797417163848877
1677435116.41969,250,0.35756298899650574
1677435191.5098522,251,0.35714414715766907
1677435270.7231007,252,0.3569064140319824
1677435346.4932394,253,0.3564959466457367
1677435422.7928524,254,0.35608094930648804
1677435501.359399,255,0.3556515872478485
1677435580.733043,256,0.3552168607711792
1677435660.5597074,257,0.3547585606575012
1677435740.115548,258,0.3543025553226471
1677435819.228732,259,0.353864848613739
1677436166.558797,260,0.35345691442489624
1677436246.3368044,261,0.3529943823814392
1677436322.6206903,262,0.35260283946990967
1677436401.9910784,263,0.3521679937839508
1677436481.420049,264,0.35175251960754395
1677436560.4147794,265,0.35133907198905945
1677436635.6302736,266,0.3509371280670166
1677436714.6473553,267,0.3505103588104248
1677436790.5988333,268,0.3500979542732239
1677436868.894728,269,0.349682092666626
1677436944.7758496,270,0.3492591083049774
1677437022.8137915,271,0.3488314151763916
1677437101.807028,272,0.3484422564506531
1677437177.5893445,273,0.3480195999145508
1677437256.8754308,274,0.347642183303833
1677437337.551353,275,0.34726670384407043
1677437416.0104055,276,0.34694087505340576
1677437496.1706493,277,0.3465641736984253
1677437575.5479882,278,0.3461854159832001
1677437651.9720318,279,0.34605923295021057
1677438000.2124937,280,0.3458153009414673
1677438076.777926,281,0.34548133611679077
1677438152.4031181,282,0.3451165556907654
1677438231.3680773,283,0.3447389602661133
1677438311.0117638,284,0.3443489968776703
1677438390.305735,285,0.34399300813674927
1677438469.6508987,286,0.34360820055007935
1677438547.9284062,287,0.3432072401046753
1677438623.7204597,288,0.34282398223876953
1677438699.0086186,289,0.34242162108421326
1677438778.4573667,290,0.342037171125412
1677438857.9825056,291,0.34164053201675415
1677438937.0676603,292,0.34126678109169006
1677439015.5275059,293,0.3408859372138977
1677439094.607227,294,0.34051844477653503
1677439170.0439568,295,0.34018948674201965
1677439246.6475031,296,0.3398649990558624
1677439325.6556504,297,0.33952760696411133
1677439405.3906517,298,0.33918440341949463
1677439483.4308786,299,0.3388373553752899
1677439831.0318744,300,0.3390277028083801
1677439909.2603095,301,0.3390800356864929
1677439985.7960827,302,0.3389245867729187
1677440065.963711,303,0.33868497610092163
1677440144.7399218,304,0.33844661712646484
1677440224.0830772,305,0.3381540775299072
1677440303.5812557,306,0.3378121852874756
1677440383.5314844,307,0.33749085664749146
1677440463.336057,308,0.33718109130859375
1677440543.3415544,309,0.3368796110153198
1677440623.2458246,310,0.3365832567214966
1677440702.5219119,311,0.3362661302089691
1677440780.8756971,312,0.33596253395080566
1677440859.9396412,313,0.3356971740722656
1677440937.900563,314,0.3354237675666809
1677441017.6247313,315,0.3351384103298187
1677441096.933491,316,0.3348221778869629
1677441176.0234795,317,0.3345346450805664
1677441254.7625017,318,0.33423733711242676
1677441334.1553972,319,0.3339398205280304
1677441680.8856783,320,0.3336735665798187
1677441760.5663753,321,0.33338356018066406
1677441838.8946965,322,0.3330748975276947
1677441914.6600206,323,0.3327801823616028
1677441993.6681807,324,0.33250048756599426
1677442072.9992383,325,0.3322080075740814
1677442152.2018616,326,0.3320225179195404
1677442231.400478,327,0.3317193388938904
1677442310.4383504,328,0.3313996195793152
1677442389.5750377,329,0.33109250664711
1677442468.7274377,330,0.3308011293411255
1677442547.749663,331,0.33076682686805725
1677442626.620589,332,0.3305376470088959
1677442705.0411322,333,0.33028310537338257
1677442784.0352273,334,0.3299879729747772
1677442863.4683707,335,0.32970744371414185
1677442942.4819949,336,0.3294185698032379
1677443021.2887821,337,0.32912206649780273
1677443100.4658809,338,0.32883843779563904
1677443179.4405098,339,0.3285512924194336
1677443527.139576,340,0.3282667398452759
1677443606.3201835,341,0.3279884159564972
1677443682.7096312,342,0.3276796042919159
1677443762.4553654,343,0.32739755511283875
1677443841.35156,344,0.32715216279029846
1677443920.2138727,345,0.3268832564353943
1677443997.0866861,346,0.32661765813827515
1677444074.527806,347,0.3263780474662781
1677444153.078975,348,0.32620546221733093
1677444229.4283252,349,0.3259822726249695
1677444308.3089242,350,0.32571569085121155
1677444385.3187845,351,0.32546302676200867
1677444463.354311,352,0.32520198822021484
1677444540.227245,353,0.3249604105949402
1677444618.962879,354,0.3247219920158386
1677444694.358505,355,0.32446080446243286
1677444774.258476,356,0.32439401745796204
1677444852.3168821,357,0.324344277381897
1677444929.9895377,358,0.3241661489009857
1677445006.7607327,359,0.3239500820636749
1677445353.9486568,360,0.3237174451351166
1677445431.2657385,361,0.3234672248363495
1677445508.2489383,362,0.3232128322124481
1677445587.3502438,363,0.3229582607746124
1677445666.7627523,364,0.32270780205726624
1677445744.2058468,365,0.3224632441997528
1677445820.8164828,366,0.3222276568412781
1677445900.6407928,367,0.32198604941368103
1677445979.730915,368,0.3217620253562927
1677446058.6707222,369,0.321532279253006
1677446135.631325,370,0.3213062882423401
1677446214.4284358,371,0.32107189297676086
1677446290.9803767,372,0.3208465874195099
1677446368.0885236,373,0.32058998942375183
1677446446.8981378,374,0.3203732371330261
1677446523.181894,375,0.3201405107975006
1677446601.273448,376,0.31991705298423767
1677446679.0379238,377,0.31968870759010315
1677446755.9192057,378,0.3194730281829834
1677446835.592069,379,0.31928160786628723
1677447183.4188244,380,0.3190789222717285
1677447260.2081876,381,0.31888681650161743
1677447338.2379591,382,0.3186739385128021
1677447416.1380546,383,0.3184569180011749
1677447494.72289,384,0.31821709871292114
1677447570.9708242,385,0.3179883658885956
1677447650.477062,386,0.3177466094493866
1677447728.1158857,387,0.3175208866596222
1677447805.8319807,388,0.31729379296302795
1677447882.4984686,389,0.3170952796936035
1677447962.5450149,390,0.3168778419494629
1677448040.181307,391,0.3166603147983551
1677448118.6389022,392,0.3164539337158203
1677448195.2770014,393,0.3162066340446472
1677448271.7219174,394,0.31593865156173706
1677448350.9083817,395,0.315656453371048
1677448427.88751,396,0.3153811991214752
1677448505.008131,397,0.3151073753833771
1677448584.0067847,398,0.3148157298564911
1677448660.7025824,399,0.3145282566547394
1677449008.6833155,400,0.31425389647483826
1677449086.8002589,401,0.3139691650867462
1677449164.9240766,402,0.31369176506996155
1677449243.3760242,403,0.3134158253669739
1677449320.9224477,404,0.3131626844406128
1677449398.2036488,405,0.3128935396671295
1677449475.8571427,406,0.3126184642314911
1677449554.7649298,407,0.3123384714126587
1677449631.9801517,408,0.31205132603645325
1677449711.2363904,409,0.3117614686489105
1677449790.642744,410,0.31148889660835266
1677449868.6274443,411,0.3112156391143799
1677449947.3007915,412,0.3109467625617981
1677450026.2604744,413,0.3106832802295685
1677450104.727207,414,0.3104178011417389
1677450182.0060523,415,0.31012991070747375
1677450259.8681679,416,0.3098674416542053
1677450338.2832634,417,0.3095659613609314
1677450416.5404477,418,0.3092863857746124
1677450493.6941063,419,0.3089950680732727
1677450841.965601,420,0.3087075352668762
1677450920.290111,421,0.3084576427936554
1677450998.5870326,422,0.3081914186477661
1677451076.3557055,423,0.3079238831996918
1677451155.8762062,424,0.30766743421554565
1677451233.780245,425,0.30741727352142334
1677451313.047235,426,0.30714261531829834
1677451391.0573425,427,0.3068821132183075
1677451468.9095032,428,0.3066564202308655
1677451547.959451,429,0.30639877915382385
1677451627.032898,430,0.3061475455760956
1677451704.649724,431,0.30590635538101196
1677451783.9115398,432,0.30565038323402405
1677451862.0077047,433,0.3054009974002838
1677451940.86682,434,0.305141419172287
1677452018.4256425,435,0.30491316318511963
1677452096.8651967,436,0.30466192960739136
1677452174.559916,437,0.3044205904006958
1677452253.1736953,438,0.3041521906852722
1677452329.2774866,439,0.30389493703842163
1677452676.0757356,440,0.3036440312862396
1677452752.1050823,441,0.30339139699935913
1677452832.8461785,442,0.3031492531299591
1677452910.637954,443,0.30288970470428467
1677452989.129295,444,0.30265361070632935
1677453068.3536034,445,0.30241483449935913
1677453144.896274,446,0.30217036604881287
1677453223.9199579,447,0.30192938446998596
1677453302.2629373,448,0.30168622732162476
1677453380.1368048,449,0.30144965648651123
1677453458.4568584,450,0.30121541023254395
1677453537.0883434,451,0.30098065733909607
1677453614.9545887,452,0.3007620871067047
1677453694.875441,453,0.3005274832248688
1677453774.4056122,454,0.30029454827308655
1677453852.9471257,455,0.3000548183917999
1677453933.054917,456,0.2998277246952057
1677454009.2779446,457,0.29958343505859375
1677454088.1022456,458,0.2993616759777069
1677454167.3368664,459,0.2991219460964203
1677454512.496208,460,0.29889562726020813
1677454592.366836,461,0.2986617088317871
1677454671.7896562,462,0.29844221472740173
1677454748.1164136,463,0.2982059121131897
1677454827.561991,464,0.29801303148269653
1677454906.6772807,465,0.2977963387966156
1677454984.9752536,466,0.2975842356681824
1677455063.0290875,467,0.2973681390285492
1677455142.679479,468,0.2971445322036743
1677455221.9726925,469,0.29692474007606506
1677455299.3866596,470,0.2967211902141571
1677455377.6694987,471,0.2965034544467926
1677455457.1062138,472,0.29628628492355347
1677455534.2145452,473,0.29606378078460693
1677455613.5145202,474,0.2958453595638275
1677455692.0999925,475,0.29563477635383606
1677455770.2007556,476,0.29541975259780884
1677455849.5782917,477,0.2951950430870056
1677455926.6385427,478,0.2949841618537903
1677456006.5667424,479,0.29476433992385864
1677456353.6120214,480,0.29454469680786133
1677456431.1062558,481,0.29432711005210876
1677456509.461014,482,0.2941128611564636
1677456587.3223374,483,0.2938970625400543
1677456666.1439526,484,0.2936832308769226
1677456745.082848,485,0.2934693396091461
1677456821.3475149,486,0.29325512051582336
1677456900.4665744,487,0.2930433452129364
1677456979.8998935,488,0.29283368587493896
1677457057.4058402,489,0.2926255762577057
1677457134.9470816,490,0.2924286425113678
1677457213.5175326,491,0.29222962260246277
1677457290.7415404,492,0.29202109575271606
1677457369.5275538,493,0.29182252287864685
1677457447.7737024,494,0.2916138470172882
1677457527.1511333,495,0.2914056181907654
1677457604.460459,496,0.2911996841430664
1677457684.245177,497,0.29099637269973755
1677457762.4104443,498,0.2907867729663849
1677457840.6322992,499,0.2905718684196472
1677458186.96554,500,0.2903742790222168
1677458265.2418432,501,0.29017141461372375
1677458343.8990972,502,0.28997546434402466
1677458422.3817298,503,0.2897961735725403
1677458502.0750723,504,0.2896166443824768
1677458578.1966338,505,0.28941890597343445
1677458656.2961621,506,0.2892204523086548
1677458735.1925592,507,0.28901565074920654
1677458811.8030365,508,0.2888183891773224
1677458889.1545868,509,0.2886187732219696
1677458967.7240858,510,0.28841644525527954
1677459045.9126117,511,0.28822216391563416
1677459123.8466163,512,0.288021981716156
1677459203.4028423,513,0.2878163754940033
1677459280.8045819,514,0.28763067722320557
1677459359.6620245,515,0.28743410110473633
1677459436.9835224,516,0.28725507855415344
1677459514.8871267,517,0.2870580852031708
1677459593.8560617,518,0.2868674397468567
1677459673.634711,519,0.28668954968452454
1677460018.217109,520,0.2865063548088074
1677460096.3770788,521,0.28631067276000977
1677460175.3872309,522,0.28611207008361816
1677460253.1272342,523,0.28591740131378174
1677460332.9167092,524,0.2857382595539093
1677460411.7491817,525,0.28555047512054443
1677460489.0108662,526,0.285368412733078
1677460566.6734083,527,0.28518328070640564
1677460645.6123514,528,0.28500375151634216
1677460725.1705656,529,0.28482258319854736
1677460802.8678365,530,0.2846437394618988
1677460881.946678,531,0.2844679653644562
1677460960.911932,532,0.2842887341976166
1677461038.2860618,533,0.2840976417064667
1677461118.0762022,534,0.28392788767814636
1677461196.0322826,535,0.28375157713890076
1677461273.77322,536,0.2835646867752075
1677461351.215137,537,0.2833801507949829
1677461430.730707,538,0.28318798542022705
1677461509.4174016,539,0.28299304842948914
1677461857.2847888,540,0.28280845284461975
1677461935.3515153,541,0.2826114594936371
1677462014.628199,542,0.2824040353298187
1677462094.5316985,543,0.2822137176990509
1677462172.2048774,544,0.2820228934288025
1677462250.7545364,545,0.28182488679885864
1677462329.7131994,546,0.2816302478313446
1677462406.664998,547,0.28142866492271423
1677462485.9907773,548,0.2812422513961792
1677462564.0348861,549,0.2810528874397278
1677462642.4335258,550,0.28085383772850037
1677462721.5974958,551,0.2806626558303833
1677462798.5784838,552,0.28046026825904846
1677462876.626852,553,0.2802753150463104
1677462954.2195475,554,0.28008729219436646
1677463032.182984,555,0.2798908054828644
1677463111.9445696,556,0.2797119617462158
1677463189.5435946,557,0.27952075004577637
1677463267.5521548,558,0.2793249487876892
1677463344.7628791,559,0.2791367173194885
1677463692.1766288,560,0.27895671129226685
1677463771.1357949,561,0.2787693738937378
1677463848.4942868,562,0.2785826027393341
1677463928.0149999,563,0.2783965766429901
1677464005.8066964,564,0.27821552753448486
1677464085.5956664,565,0.27802276611328125
1677464163.1531513,566,0.27783656120300293
1677464241.6706603,567,0.27764463424682617
1677464319.3992097,568,0.2774514853954315
1677464397.0555263,569,0.2772720158100128
1677464475.76923,570,0.27710044384002686
1677464553.0587223,571,0.27691957354545593
1677464632.377616,572,0.27673688530921936
1677464708.9357243,573,0.27655792236328125
1677464787.2507198,574,0.27637356519699097
1677464866.8224924,575,0.27619239687919617
1677464944.34452,576,0.27601194381713867
1677465022.930242,577,0.2758333086967468
1677465101.914458,578,0.27565598487854004
1677465179.7762709,579,0.27547118067741394
1677465527.4388762,580,0.27529144287109375
1677465606.31334,581,0.27511292695999146
1677465685.3664632,582,0.27493414282798767
1677465762.961418,583,0.2747594714164734
1677465841.3184743,584,0.2745809853076935
1677465920.393884,585,0.2744140028953552
1677465997.3591034,586,0.2742355465888977
1677466077.3440728,587,0.27406251430511475
1677466154.7170525,588,0.27388978004455566
1677466232.3799117,589,0.2737154960632324
1677466311.2838676,590,0.27354034781455994
1677466390.2261946,591,0.27337369322776794
1677466469.334757,592,0.2731974422931671
1677466547.7004333,593,0.2730330228805542
1677466625.7390776,594,0.27286848425865173
1677466705.6073754,595,0.2727043032646179
1677466783.9939816,596,0.27253761887550354
1677466863.0445898,597,0.2723694443702698
1677466941.585487,598,0.2721990644931793
1677467020.2284348,599,0.2720341682434082
1677467367.1162872,600,0.271859735250473
1677467445.3193402,601,0.2716920077800751
1677467523.009142,602,0.2715275287628174
1677467602.4681275,603,0.271354615688324
1677467681.4637241,604,0.27118241786956787
1677467760.7840502,605,0.2710203230381012
1677467839.0094519,606,0.27085214853286743
1677467916.873728,607,0.27069175243377686
1677467996.2666543,608,0.27052420377731323
1677468074.480549,609,0.2703593969345093
1677468153.4317906,610,0.2701980769634247
1677468231.1882262,611,0.27003684639930725
1677468310.021479,612,0.2698734998703003
1677468388.7608442,613,0.26971518993377686
1677468466.917631,614,0.2695598304271698
1677468543.9578164,615,0.26940029859542847
1677468623.9845197,616,0.2692447602748871
1677468701.4272177,617,0.2690836191177368
1677468780.066768,618,0.26892268657684326
1677468858.1533918,619,0.2687516212463379
1677469200.5862427,620,0.26859626173973083
1677469278.4916577,621,0.2684405446052551
1677469356.9319947,622,0.2682822346687317
1677469436.4083242,623,0.2681322991847992
1677469516.0691922,624,0.2679939866065979
1677469594.1803837,625,0.2678362727165222
1677469671.9942994,626,0.2676803469657898
1677469750.697091,627,0.26752761006355286
1677469829.885875,628,0.2673710882663727
1677469908.6868398,629,0.2672118842601776
1677469986.3613672,630,0.26704898476600647
1677470064.2185154,631,0.26689594984054565
1677470141.449821,632,0.26673242449760437
1677470220.2332616,633,0.26657092571258545
1677470298.5448813,634,0.26641222834587097
1677470376.7281427,635,0.26626160740852356
1677470455.2889726,636,0.2661031484603882
1677470534.889591,637,0.26594921946525574
1677470612.1321073,638,0.2657882273197174
1677470690.3997016,639,0.26562488079071045
1677471057.0481555,640,0.26546511054039
1677471136.0623991,641,0.26531118154525757
1677471214.2861671,642,0.2651573419570923
1677471293.518968,643,0.26500919461250305
1677471370.912876,644,0.264848917722702
1677471450.0512843,645,0.26470035314559937
1677471527.6448529,646,0.2645508348941803
1677471606.8502474,647,0.2643962502479553
1677471684.936585,648,0.2642372250556946
1677471763.0728378,649,0.2640921175479889
1677471842.0894809,650,0.26393669843673706
1677471920.858092,651,0.26378265023231506
1677471998.5786734,652,0.2636357247829437
1677472076.3274236,653,0.2634824216365814
1677472155.8844686,654,0.26332879066467285
1677472233.3899493,655,0.2631801962852478
1677472311.4838736,656,0.26303356885910034
1677472389.6198862,657,0.2628818154335022
1677472469.186532,658,0.26273399591445923
1677472546.9404006,659,0.2625874876976013
1677472892.8421602,660,0.262448251247406
1677472972.4995856,661,0.26230543851852417
1677473050.3360872,662,0.26215696334838867
1677473130.0294988,663,0.2620111107826233
1677473206.5918236,664,0.26186051964759827
1677473285.736505,665,0.26171183586120605
1677473363.8707764,666,0.26156648993492126
1677473441.913694,667,0.2614264190196991
1677473521.5665064,668,0.2612836956977844
1677473599.072298,669,0.2611452639102936
1677473678.254089,670,0.2610020339488983
1677473757.4407947,671,0.26086661219596863
1677473834.5161328,672,0.260724812746048
1677473913.5929446,673,0.2605833411216736
1677473992.6359692,674,0.2604365050792694
1677474069.2394657,675,0.2602936923503876
1677474147.9677157,676,0.2601418197154999
1677474225.0023627,677,0.25999343395233154
1677474303.1442225,678,0.25985443592071533
1677474382.6791635,679,0.25971320271492004
1677474745.2641523,680,0.25957053899765015
1677474824.9404542,681,0.2594279944896698
1677474905.0458133,682,0.2592865228652954
1677474983.9302778,683,0.25915414094924927
1677475063.2121983,684,0.2590150237083435
1677475140.1724668,685,0.25887352228164673
1677475219.3652008,686,0.2587321400642395
1677475297.3733284,687,0.25859591364860535
1677475374.776217,688,0.2584584951400757
1677475453.019713,689,0.2583165168762207
1677475531.9013479,690,0.258187472820282
1677475609.9539998,691,0.25804615020751953
1677475689.3317246,692,0.25790533423423767
1677475768.5864234,693,0.25776851177215576
1677475847.3675864,694,0.25763392448425293
1677475926.3912363,695,0.25750240683555603
1677476005.2870657,696,0.257362425327301
1677476081.624217,697,0.25722575187683105
1677476159.9684253,698,0.2570964992046356
1677476238.144414,699,0.25697061419487
1677476628.7649214,700,0.2568366825580597
1677476706.9482205,701,0.25670143961906433
1677476784.5615788,702,0.2565692961215973
1677476863.877031,703,0.25643444061279297
1677476943.1847925,704,0.256300687789917
1677477020.8686373,705,0.25616782903671265
1677477100.5675035,706,0.25603047013282776
1677477178.2805555,707,0.25589460134506226
