Wall time,Step,Value
1677868916.874069,149,0.3538745939731598
1677868988.5319345,150,0.3420775234699249
1677869058.682784,151,0.3389800488948822
1677869123.6813412,152,0.324098140001297
1677869195.098486,153,0.334465354681015
1677869268.6841636,154,0.3317085802555084
1677869342.7285783,155,0.33351650834083557
1677869416.744129,156,0.3219172954559326
1677869481.7448673,157,0.3425866663455963
1677869561.3126924,158,0.3222445249557495
1677869635.306935,159,0.3393247425556183
1677869909.741362,160,0.3243435025215149
1677869968.6479506,161,0.3388718366622925
1677870030.107534,162,0.361031174659729
1677870092.1022322,163,0.32137325406074524
1677870157.5464013,164,0.31915539503097534
1677870218.2823114,165,0.30658507347106934
1677870283.5030112,166,0.3068324029445648
1677870338.7165866,167,0.30258554220199585
1677870394.0973392,168,0.320744127035141
1677870449.2250261,169,0.3170832097530365
1677870505.171342,170,0.321775883436203
1677870560.6920564,171,0.3058514893054962
1677870616.7860258,172,0.30642032623291016
1677870672.0345328,173,0.32141098380088806
1677870727.89986,174,0.31255924701690674
1677870784.019365,175,0.3279855251312256
1677870839.386742,176,0.32138511538505554
1677870894.866439,177,0.30335742235183716
1677870950.5098202,178,0.31296074390411377
1677871006.499939,179,0.3046759068965912
1677871226.6521978,180,0.29030540585517883
1677871283.1656704,181,0.311499685049057
1677871352.423885,182,0.32136526703834534
1677871422.9835107,183,0.3142088055610657
1677871485.4157186,184,0.29626813530921936
1677871543.6781075,185,0.29161199927330017
1677871600.4840271,186,0.29550066590309143
1677871657.116554,187,0.28976544737815857
1677871714.8851001,188,0.2903203070163727
1677871772.4121275,189,0.3079439699649811
1677871837.848833,190,0.3108272850513458
1677871903.5911748,191,0.29314225912094116
1677871959.7870746,192,0.2852116823196411
1677872015.8484905,193,0.2988017499446869
1677872071.583881,194,0.30082762241363525
1677872127.54286,195,0.34093236923217773
1677872183.512922,196,0.3088807761669159
1677872239.883932,197,0.30203768610954285
1677872295.06022,198,0.28979042172431946
1677872350.4777355,199,0.27933743596076965
1677872570.7280803,200,0.2917395234107971
1677872636.233778,201,0.2899627983570099
1677872700.5608797,202,0.2891049087047577
1677872756.4708056,203,0.28861701488494873
1677872813.4636176,204,0.2794818580150604
1677872881.3278623,205,0.2947492301464081
1677872947.1090343,206,0.30231156945228577
1677873012.4512453,207,0.3016902208328247
1677873068.4226851,208,0.2887343764305115
1677873124.552387,209,0.27939191460609436
1677873186.400736,210,0.29007217288017273
1677873242.8468125,211,0.28519561886787415
1677873298.5253792,212,0.28119057416915894
1677873355.178829,213,0.27704450488090515
1677873411.8793914,214,0.28979772329330444
1677873471.0548835,215,0.3146073818206787
1677873533.5744953,216,0.2914709746837616
1677873594.5509486,217,0.2814267575740814
1677873668.8315902,218,0.28623202443122864
1677873724.1792696,219,0.2771798372268677
1677873968.0647676,220,0.27518990635871887
1677874031.6926234,221,0.27224770188331604
1677874097.318523,222,0.2842739522457123
1677874173.1154199,223,0.3059064447879791
1677874247.4636571,224,0.2783966362476349
1677874319.6685722,225,0.2711036503314972
1677874383.4976623,226,0.2787191867828369
1677874449.8794754,227,0.2770520746707916
1677874511.465373,228,0.2699625492095947
1677874574.4705923,229,0.26785072684288025
1677874637.997238,230,0.2712295353412628
1677874698.512056,231,0.2705712914466858
1677874761.826451,232,0.27618733048439026
1677874825.7134244,233,0.27749547362327576
1677874886.9028575,234,0.2863845229148865
1677874951.114048,235,0.29456809163093567
1677875016.5174432,236,0.26302602887153625
1677875078.5222247,237,0.27654507756233215
1677875142.1843188,238,0.2937966287136078
1677875206.9066775,239,0.2724679410457611
1677875454.2337818,240,0.2783070504665375
1677875518.4651625,241,0.2679217755794525
1677875584.9838665,242,0.2900247275829315
1677875650.2080603,243,0.27342724800109863
1677875713.1800501,244,0.26639053225517273
1677875777.1700382,245,0.2790621221065521
1677875843.7068787,246,0.278670072555542
1677875908.5041485,247,0.27364102005958557
1677875970.776612,248,0.2815344035625458
1677876033.7656426,249,0.2710757255554199
1677876099.1679173,250,0.2723667323589325
1677876159.2770424,251,0.27621719241142273
1677876219.1441252,252,0.26384320855140686
1677876292.3112264,253,0.2760007679462433
1677876367.9136705,254,0.272748202085495
1677876441.2382884,255,0.2692481279373169
1677876504.7164223,256,0.2795940637588501
1677876568.307523,257,0.27671191096305847
1677876632.218574,258,0.27175071835517883
1677876696.723058,259,0.2728821933269501
1677876945.1651354,260,0.2682986259460449
1677877010.6910372,261,0.2612985670566559
1677877072.1893277,262,0.27647271752357483
1677877126.5489573,263,0.2597590982913971
1677877180.816607,264,0.27854838967323303
1677877235.7685633,265,0.27156904339790344
1677877290.5904438,266,0.28440698981285095
1677877345.1235404,267,0.2580578029155731
1677877400.016605,268,0.25718483328819275
1677877454.8641818,269,0.2761460244655609
1677877509.7719746,270,0.2707093060016632
1677877563.4731681,271,0.2788063585758209
1677877619.1486733,272,0.25673583149909973
1677877673.384541,273,0.25847142934799194
1677877728.351295,274,0.27533605694770813
1677877783.2500188,275,0.2735747992992401
1677877838.1507747,276,0.27139973640441895
1677877893.0063531,277,0.2654268443584442
1677877947.4056234,278,0.26429906487464905
1677878001.3911486,279,0.27830126881599426
1677878215.8578806,280,0.298459529876709
1677878270.5654821,281,0.25940147042274475
1677878326.217426,282,0.25675955414772034
1677878380.463919,283,0.27081310749053955
1677878435.0524545,284,0.2574368715286255
1677878490.0875058,285,0.26181572675704956
1677878544.768961,286,0.26498353481292725
1677878599.2234352,287,0.25815048813819885
1677878653.2377024,288,0.2679482400417328
1677878708.0307817,289,0.26095330715179443
1677878762.947392,290,0.25759145617485046
1677878817.1437752,291,0.26766636967658997
1677878872.1422293,292,0.26835206151008606
1677878927.0482554,293,0.26339083909988403
1677878982.2613564,294,0.2675750255584717
1677879036.468386,295,0.2647624611854553
1677879091.8201885,296,0.2612815797328949
1677879146.5318618,297,0.2708146870136261
1677879201.2997875,298,0.2739821672439575
1677879255.508443,299,0.2765446901321411
1677879471.0816638,300,0.26846209168434143
1677879525.6505413,301,0.2626310884952545
1677879580.4667263,302,0.25333085656166077
1677879635.469903,303,0.26173898577690125
1677879690.1493146,304,0.27055126428604126
1677879745.1241302,305,0.2716768980026245
1677879799.8345594,306,0.2558881938457489
1677879854.9409492,307,0.2606948912143707
1677879909.1708522,308,0.2572505474090576
1677879963.9343867,309,0.25372329354286194
1677880019.1746686,310,0.2520254850387573
1677880074.4530857,311,0.2683514952659607
1677880129.0987859,312,0.2539272904396057
1677880183.9019806,313,0.2590467035770416
1677880238.95293,314,0.25974297523498535
1677880293.2179096,315,0.25641223788261414
1677880348.0911977,316,0.258841335773468
1677880403.2856665,317,0.25124165415763855
1677880458.7547252,318,0.2641274929046631
1677880513.4035666,319,0.2975182831287384
1677880727.7624164,320,0.28008782863616943
1677880793.6590533,321,0.266664981842041
1677880860.2129407,322,0.2555554211139679
1677880919.363555,323,0.2574523389339447
1677880974.1454048,324,0.2536613941192627
1677881029.1445732,325,0.2573818862438202
1677881083.639261,326,0.26358410716056824
1677881138.8968174,327,0.26021331548690796
1677881193.7633603,328,0.27740952372550964
1677881248.8670073,329,0.2642425000667572
1677881302.922264,330,0.24801881611347198
1677881358.2662826,331,0.25856176018714905
1677881413.3541434,332,0.25687873363494873
1677881468.108581,333,0.2492973357439041
1677881522.8052409,334,0.25728586316108704
1677881577.3717504,335,0.2617279589176178
1677881632.085575,336,0.2606182098388672
1677881686.8772106,337,0.26623454689979553
1677881740.9074,338,0.2605012357234955
1677881795.7337139,339,0.2703174650669098
1677882008.5759351,340,0.262075275182724
1677882063.01263,341,0.2772238552570343
1677882118.2373192,342,0.26795393228530884
1677882172.6179473,343,0.2572871148586273
1677882227.587446,344,0.2588648498058319
1677882282.488283,345,0.24334128201007843
1677882337.0243182,346,0.25382235646247864
1677882391.9873905,347,0.25665751099586487
1677882446.5605469,348,0.2569239139556885
1677882501.5367782,349,0.2489728480577469
1677882556.1996562,350,0.26260820031166077
1677882610.5458963,351,0.2572157680988312
1677882665.3063974,352,0.26051098108291626
1677882719.9307795,353,0.25252604484558105
1677882774.2007668,354,0.2702176868915558
1677882828.9859917,355,0.25673186779022217
1677882883.6539354,356,0.25166913866996765
1677882938.68838,357,0.25875207781791687
1677882992.9745245,358,0.25686779618263245
1677883048.2629445,359,0.27307233214378357
1677883261.535077,360,0.250049352645874
1677883316.1978168,361,0.25217270851135254
1677883371.1487052,362,0.25958511233329773
1677883426.3244336,363,0.2477957159280777
1677883481.0823684,364,0.2544441521167755
1677883535.7051718,365,0.25473055243492126
1677883590.3196306,366,0.24483329057693481
1677883644.713054,367,0.25055769085884094
1677883699.0455775,368,0.26735225319862366
1677883753.6795335,369,0.2576881945133209
1677883808.52515,370,0.25850820541381836
1677883863.1428902,371,0.2519403398036957
1677883917.5069532,372,0.25651606917381287
1677883972.3684695,373,0.24789667129516602
1677884026.6687298,374,0.2612506151199341
1677884081.1241643,375,0.31907567381858826
1677884136.4598937,376,0.2661025822162628
1677884190.9303167,377,0.2572726905345917
1677884244.6955929,378,0.2501946985721588
1677884299.3327708,379,0.25941959023475647
1677884512.9226313,380,0.24377238750457764
1677884567.643046,381,0.25791701674461365
1677884622.0957057,382,0.25923869013786316
1677884676.695957,383,0.24974238872528076
1677884732.0897613,384,0.2433338165283203
1677884786.7345626,385,0.2541032135486603
1677884841.273445,386,0.2473771721124649
1677884895.4429328,387,0.2693268358707428
1677884949.8259423,388,0.2520587742328644
1677885003.9877048,389,0.25221899151802063
1677885058.4038596,390,0.24914665520191193
1677885116.7204504,391,0.25248077511787415
1677885182.4971416,392,0.261125773191452
1677885248.963586,393,0.24497349560260773
1677885302.882245,394,0.2430921047925949
1677885357.4531767,395,0.2672180235385895
1677885411.772023,396,0.24986833333969116
1677885465.9942021,397,0.2517204284667969
1677885520.5849888,398,0.2782948315143585
1677885575.7400672,399,0.25901728868484497
1677885788.9846325,400,0.2611331045627594
1677885843.7800508,401,0.24490751326084137
1677885898.1979167,402,0.24043633043766022
1677885952.4654891,403,0.25719356536865234
1677886007.170387,404,0.2609668970108032
1677886061.7687795,405,0.24802859127521515
1677886116.8387346,406,0.2490651160478592
1677886171.6193097,407,0.2474459409713745
1677886226.4367933,408,0.24388699233531952
1677886280.8713305,409,0.2395617514848709
1677886336.128535,410,0.2460128515958786
1677886390.8921552,411,0.26531681418418884
1677886445.688962,412,0.26810258626937866
1677886499.8300064,413,0.25467750430107117
1677886554.9752052,414,0.2600063979625702
1677886609.1425395,415,0.2545643150806427
1677886663.2924805,416,0.23867098987102509
1677886718.0623853,417,0.24294574558734894
1677886772.4523418,418,0.24606136977672577
1677886826.8325064,419,0.24928750097751617
1677887038.3575742,420,0.25086459517478943
1677887092.9315479,421,0.25089362263679504
1677887147.163675,422,0.2491740733385086
1677887201.4243324,423,0.25941184163093567
1677887256.5907161,424,0.2567106783390045
1677887311.2847264,425,0.2509067952632904
1677887365.1682181,426,0.24570749700069427
1677887419.7577376,427,0.27795323729515076
1677887473.8337514,428,0.2914622724056244
1677887528.4469173,429,0.26386404037475586
1677887583.36819,430,0.26582732796669006
1677887638.2587538,431,0.2524963915348053
1677887693.8288314,432,0.24219174683094025
1677887747.8057926,433,0.24492478370666504
1677887802.862838,434,0.25665056705474854
1677887857.51191,435,0.24622933566570282
1677887912.196657,436,0.2440081238746643
1677887966.597864,437,0.23806636035442352
1677888021.4789174,438,0.24821849167346954
1677888075.9542587,439,0.23918545246124268
1677888289.452165,440,0.2576453387737274
1677888344.1076233,441,0.255125492811203
1677888397.6276581,442,0.25944608449935913
1677888452.3582864,443,0.2512695789337158
1677888506.9567711,444,0.24270577728748322
1677888561.6464128,445,0.24456386268138885
1677888615.984842,446,0.3013862669467926
1677888670.3238482,447,0.28742197155952454
1677888724.503989,448,0.2443196177482605
1677888778.8928163,449,0.25032755732536316
1677888833.821145,450,0.24319620430469513
1677888888.7259953,451,0.24752585589885712
1677888943.1417503,452,0.24278026819229126
1677888997.108926,453,0.24505265057086945
1677889052.4637067,454,0.2534814178943634
1677889107.3727257,455,0.2491423636674881
1677889162.225393,456,0.23438866436481476
1677889216.0735335,457,0.23687903583049774
1677889271.3290117,458,0.24131250381469727
1677889325.76633,459,0.2504810094833374
1677889572.1574197,460,0.25775113701820374
1677889629.0021102,461,0.25995388627052307
1677889683.557691,462,0.2497984617948532
1677889738.5184789,463,0.24454836547374725
1677889792.6249247,464,0.23749715089797974
1677889847.7417154,465,0.23348326981067657
1677889902.6814291,466,0.22512690722942352
1677889957.000625,467,0.2221536487340927
1677890011.3396423,468,0.22391736507415771
1677890065.9230282,469,0.218316912651062
1677890120.3674674,470,0.22247613966464996
1677890174.5247312,471,0.21751980483531952
1677890228.7296717,472,0.220586895942688
1677890283.3691413,473,0.21379399299621582
1677890338.1129575,474,0.21437299251556396
1677890392.1271431,475,0.21945415437221527
1677890446.6614242,476,0.21597778797149658
1677890501.502722,477,0.2133975774049759
1677890556.0974145,478,0.22352881729602814
1677890610.2157438,479,0.22042196989059448
1677890823.2081187,480,0.21895991265773773
1677890878.0958555,481,0.21215426921844482
1677890932.9324129,482,0.21357369422912598
1677890987.7274873,483,0.21622753143310547
1677891041.5844982,484,0.2060590237379074
1677891096.7148101,485,0.21290355920791626
1677891151.5366611,486,0.20879344642162323
1677891206.1146042,487,0.21998946368694305
1677891260.1608346,488,0.20984774827957153
1677891314.880389,489,0.20416201651096344
1677891369.9118745,490,0.21286611258983612
1677891424.2798507,491,0.21752780675888062
1677891478.5199027,492,0.2157375067472458
1677891533.2619572,493,0.21431028842926025
1677891587.635307,494,0.21394164860248566
1677891642.6467357,495,0.20834331214427948
1677891696.6053305,496,0.21467018127441406
1677891751.1563203,497,0.21406613290309906
1677891806.117217,498,0.21088199317455292
1677891860.7887006,499,0.21098293364048004
1677892074.130761,500,0.20604608952999115
1677892129.256529,501,0.21331137418746948
1677892183.8165822,502,0.21377767622470856
1677892238.5118546,503,0.20859278738498688
1677892292.6629663,504,0.20469926297664642
1677892348.0559833,505,0.21330998837947845
1677892402.8969028,506,0.20691831409931183
1677892457.32242,507,0.20953671634197235
1677892511.3320394,508,0.20917212963104248
1677892566.5586638,509,0.20897020399570465
1677892620.843553,510,0.21614660322666168
1677892675.553687,511,0.21420656144618988
1677892730.4000757,512,0.2092851847410202
1677892785.148549,513,0.20866286754608154
1677892839.3187628,514,0.20938722789287567
1677892893.9311411,515,0.2160709649324417
1677892947.9470422,516,0.21284157037734985
1677893002.7271383,517,0.2150515466928482
1677893057.2130325,518,0.2124059647321701
1677893111.487008,519,0.2073090672492981
1677893324.3772595,520,0.21163047850131989
1677893378.7090824,521,0.20844011008739471
1677893433.2219374,522,0.20990228652954102
1677893487.6433408,523,0.20373983681201935
1677893541.8623989,524,0.21440911293029785
1677893596.6473835,525,0.20345187187194824
1677893651.455874,526,0.2181868702173233
1677893706.0236175,527,0.20652858912944794
1677893760.207124,528,0.21275116503238678
1677893826.5251384,529,0.20883281528949738
1677893892.4227788,530,0.2063862532377243
1677893952.1073506,531,0.20825564861297607
1677894006.9149208,532,0.2071148157119751
1677894061.375555,533,0.20725522935390472
1677894115.9265018,534,0.20258378982543945
1677894171.107027,535,0.21143819391727448
1677894225.980098,536,0.20963440835475922
1677894280.501608,537,0.20455998182296753
1677894334.5847077,538,0.21551017463207245
1677894389.6377757,539,0.21180517971515656
1677894603.771523,540,0.2095828652381897
1677894658.2605152,541,0.20203475654125214
1677894713.0931354,542,0.2034483402967453
1677894767.358456,543,0.2024480551481247
1677894822.5890167,544,0.20921486616134644
1677894877.5943153,545,0.2106667011976242
1677894931.7775576,546,0.20682401955127716
1677894986.2704644,547,0.20741336047649384
1677895040.8599901,548,0.20483911037445068
1677895095.1318579,549,0.2012174129486084
1677895149.4237413,550,0.20535100996494293
1677895203.5723448,551,0.20879922807216644
1677895258.4555848,552,0.20828764140605927
1677895313.0887728,553,0.201333150267601
1677895367.0492587,554,0.2116217166185379
1677895421.8883288,555,0.2082260102033615
1677895476.5495906,556,0.20485563576221466
1677895531.4165554,557,0.2035638839006424
1677895585.7652757,558,0.20926730334758759
1677895640.5378926,559,0.20793192088603973
1677895854.369043,560,0.2052406519651413
1677895908.0084825,561,0.20984475314617157
1677895962.4291153,562,0.2027915120124817
1677896017.3923903,563,0.20443588495254517
1677896072.230256,564,0.19761256873607635
1677896126.6880627,565,0.2115781307220459
1677896180.967528,566,0.2069648653268814
1677896234.9075346,567,0.20725087821483612
1677896289.364648,568,0.2018921971321106
1677896343.8619018,569,0.21675901114940643
1677896398.1257138,570,0.20582781732082367
1677896452.1998863,571,0.20300769805908203
1677896506.8852344,572,0.20512570440769196
1677896561.291782,573,0.20776726305484772
1677896616.4615724,574,0.2127854973077774
1677896670.8926535,575,0.21478988230228424
1677896725.178922,576,0.2015274316072464
1677896779.4868853,577,0.20965750515460968
1677896833.739385,578,0.20654617249965668
1677896888.3668365,579,0.20082716643810272
1677897101.3544106,580,0.2049138993024826
1677897156.3979554,581,0.1976926475763321
1677897210.9335935,582,0.20116698741912842
1677897264.8555472,583,0.20467841625213623
1677897319.6978483,584,0.2151465266942978
1677897374.0279894,585,0.2033771276473999
1677897428.1218994,586,0.2045692652463913
1677897482.857946,587,0.20222683250904083
1677897537.2332425,588,0.202199324965477
1677897591.8785067,589,0.20002876222133636
1677897646.6271067,590,0.2051364779472351
1677897700.6010733,591,0.2026861160993576
1677897754.6091151,592,0.20673935115337372
1677897809.3669252,593,0.2016955465078354
1677897863.6960967,594,0.208256796002388
1677897917.7587488,595,0.20531059801578522
1677897972.3270028,596,0.20865273475646973
1677898026.7480083,597,0.20162875950336456
1677898081.0647047,598,0.20518766343593597
1677898140.296208,599,0.20678849518299103
1677898383.1238508,600,0.21211998164653778
1677898437.251817,601,0.2009919136762619
1677898491.0024464,602,0.20289583504199982
1677898545.8595264,603,0.2053111046552658
1677898600.760902,604,0.20581106841564178
1677898655.9155843,605,0.20325244963169098
1677898710.2178714,606,0.20657341182231903
1677898764.9507298,607,0.20204214751720428
1677898819.9012275,608,0.2012026458978653
1677898874.0300775,609,0.19588209688663483
1677898928.7482595,610,0.20110875368118286
1677898983.38846,611,0.1980171650648117
1677899038.268839,612,0.1983608454465866
1677899092.7051547,613,0.2002732902765274
1677899147.2151134,614,0.20446665585041046
1677899202.326856,615,0.20644058287143707
1677899257.354079,616,0.20197363197803497
1677899311.5274112,617,0.20704753696918488
1677899367.0773919,618,0.19734756648540497
1677899421.3698244,619,0.19917719066143036
1677899634.301912,620,0.20569002628326416
1677899688.8498917,621,0.20018482208251953
1677899742.6862795,622,0.19503742456436157
1677899796.7353497,623,0.19695590436458588
1677899851.4876413,624,0.22406060993671417
1677899906.1893537,625,0.20599031448364258
1677899959.858538,626,0.20519010722637177
1677900014.671339,627,0.2124922275543213
1677900069.440449,628,0.21444182097911835
1677900124.4256349,629,0.19982470571994781
1677900178.6762543,630,0.20212240517139435
1677900233.4295778,631,0.2114749550819397
1677900287.7256627,632,0.19654150307178497
1677900341.8872464,633,0.1981978565454483
1677900396.7560456,634,0.20257139205932617
1677900451.5798624,635,0.20069916546344757
1677900506.0620418,636,0.2011590451002121
1677900560.114138,637,0.1973283290863037
1677900615.0720224,638,0.2046271711587906
1677900669.7140367,639,0.20658396184444427
1677900882.5762186,640,0.20438973605632782
1677900936.858567,641,0.2055046558380127
1677900990.8676605,642,0.20504027605056763
1677901046.2070026,643,0.1968577653169632
1677901100.7994394,644,0.19954617321491241
1677901155.3702676,645,0.20741145312786102
1677901210.051949,646,0.20837907493114471
1677901264.9321218,647,0.20347531139850616
1677901319.2305233,648,0.20916970074176788
1677901373.2266874,649,0.19938881695270538
1677901427.2032306,650,0.20899300277233124
1677901481.729064,651,0.20872299373149872
1677901536.5234203,652,0.23442834615707397
1677901591.7587826,653,0.21951723098754883
1677901645.964242,654,0.21456961333751678
1677901700.7014532,655,0.19590283930301666
1677901755.2597835,656,0.20047874748706818
1677901809.9201317,657,0.20111654698848724
1677901864.8792102,658,0.2007991522550583
1677901919.4593801,659,0.19910669326782227
1677902131.2887847,660,0.20362114906311035
1677902185.8429623,661,0.21350477635860443
1677902240.1815717,662,0.20501923561096191
1677902295.5411382,663,0.19714517891407013
1677902349.5762324,664,0.19882744550704956
1677902404.4694679,665,0.19731169939041138
1677902458.4281952,666,0.19469594955444336
1677902524.4661965,667,0.19830308854579926
1677902590.905989,668,0.20379702746868134
1677902650.7274249,669,0.20542888343334198
1677902705.678634,670,0.19772498309612274
1677902760.3870225,671,0.1967746764421463
1677902814.585851,672,0.20004963874816895
1677902869.2628074,673,0.1961134672164917
1677902923.998313,674,0.19748614728450775
1677902978.854493,675,0.20622843503952026
1677903032.8069606,676,0.2008354514837265
1677903087.7899148,677,0.20137919485569
1677903142.184139,678,0.19399915635585785
1677903196.8727179,679,0.19707483053207397
1677903409.2772977,680,0.19323515892028809
1677903463.3122993,681,0.2026783972978592
1677903517.9968588,682,0.2095779925584793
1677903572.4963553,683,0.1983930617570877
1677903627.0199814,684,0.19397753477096558
1677903681.168444,685,0.19822274148464203
1677903735.97093,686,0.20171456038951874
1677903791.0975392,687,0.2025161236524582
1677903845.4228728,688,0.20209044218063354
1677903899.2002728,689,0.20603890717029572
1677903954.3710637,690,0.20827721059322357
1677904009.0222783,691,0.20278537273406982
1677904063.2128315,692,0.20548169314861298
1677904117.5654922,693,0.21250474452972412
1677904172.524933,694,0.1985333412885666
1677904227.282931,695,0.20025698840618134
1677904281.0699155,696,0.20167668163776398
1677904336.0332286,697,0.1973598599433899
1677904390.8675277,698,0.19908468425273895
1677904445.5695107,699,0.19893543422222137
1677904658.351655,700,0.20114751160144806
1677904712.3504581,701,0.1989038735628128
1677904766.4366095,702,0.19730961322784424
1677904820.721123,703,0.20145578682422638
1677904875.7077112,704,0.2009907215833664
1677904930.1193435,705,0.19668281078338623
1677904984.8811498,706,0.2122783213853836
1677905039.5545206,707,0.2009211927652359
1677905094.2522469,708,0.19767749309539795
